latency_ms,valid_loss
46.11532986164093,1.4827834882764057
73.60230088233948,1.423318205084287
46.60903513431549,1.4723671988378573
44.850900769233704,1.4860468124941673
41.41182601451874,2.263244717657351
109.92323160171509,1.322617354954485
77.10368633270264,1.3578063781861158
77.08789706230164,1.3580810095586429
46.52647078037262,1.4728235934829397
108.92354249954224,1.3262505440120884
77.22164988517761,1.3572550482044403
46.32020890712738,1.4732506330695236
172.9115605354309,1.3018899423772967
44.84523832798004,1.500471200345842
76.87316536903381,1.3709980170155776
40.025484561920166,2.3307090963243846
44.84546482563019,1.4867000852819632
40.62547981739044,2.3165758120326716
174.2496132850647,1.299675297167124
46.908655762672424,1.4718000218816163
109.88588333129883,1.3232422393082217
77.31021642684937,1.3570854886766328
43.33232939243317,1.5180517204518091
77.0592987537384,1.368162141092845
38.93328011035919,2.4015306272057724
140.79009294509888,1.3100360617459044
175.561785697937,1.29946196700292
42.85809099674225,1.5189127068487303
46.38429582118988,1.4729214245919795
110.6043815612793,1.31844809958042
43.48929822444916,1.5079011364568218
78.8378119468689,1.3540902489131001
75.01817345619202,1.387482517134436
77.1578848361969,1.3577019257978205
39.61656391620636,2.3633142683556736
39.68648016452789,2.3354676728804344
111.8853211402893,1.3170536009139588
40.460988879203796,2.3189416189277816
41.4626270532608,2.2511263865476545
109.95935201644897,1.3194171107254475
75.36845207214355,1.3790290526049163
42.147719860076904,1.5212653659849837
173.69991540908813,1.3017487911508474
74.38328862190247,1.4082067706205577
44.76228654384613,1.5014866230457238
45.148542523384094,1.4855105703250497
48.201391100883484,1.4703262031439177
141.62344932556152,1.307983106560505
44.086429476737976,1.5072313893878513
109.20220613479614,1.3232781550783659
73.64127039909363,1.4157009541517502
46.8637615442276,1.4719916735489036
41.638749837875366,2.239387748379366
42.73812472820282,1.519041601517729
47.76894748210907,1.470972954939247
40.81606864929199,2.2655118719165706
39.03685510158539,2.398051604003366
141.46039485931396,1.3092261697132446
73.8959014415741,1.4139374220815712
42.13463068008423,2.2387437332049185
78.1960666179657,1.3555377348600524
44.9316531419754,1.4858728795297647
42.50925481319428,1.5198184966555366
141.95746183395386,1.305215133136193
46.23383581638336,1.4787028434258904
76.00780725479126,1.374283884654542
