hat_latency_ms,hat_loss,our_best_loss_at_or_below_hat_latency,abs_loss_improvement,percent_loss_improvement,our_best_latency_ms_at_or_below_hat_loss,latency_improvement_ms,latency_improvement_s
48.58507215976715,1.4955,1.4707660417450383,0.02473395825496172,1.6538922270118166,44.84546482563019,3.739607334136963,0.0037396073341369627
79.34585809707642,1.3876,1.3547476185527996,0.032852381447200374,2.3675685678293727,75.64208507537842,3.703773021697998,0.003703773021697998
110.8258843421936,1.3215,1.3167793462307258,0.004720653769274108,0.35721935446644787,109.27985906600952,1.546025276184082,0.001546025276184082
143.4543013572693,1.3095,1.3054944046875394,0.004005595312460697,0.30588738544946137,141.05618000030518,2.3981213569641113,0.0023981213569641115
175.49684047698975,1.3048,1.3000997311515137,0.004700268848486289,0.36022906564119317,172.89230823516846,2.604532241821289,0.0026045322418212892
